id,file,setCode,number,promoGrouping,rarity,bordered_empirical,black_level,left_px,right_px,top_px,band_top_px,emb_score_std,emb_x_std,emb_y_std,emb_score_enc,emb_x_enc,emb_y_enc,top_px_v2
3-84,images/3-84.jpg,3,84,,Rare,True,1.0,60,60,67,1907,0.6211,647,1900,0.3522,575,1886,66
3-85,images/3-85.jpg,3,85,,Super Rare,True,1.0,60,60,67,1907,0.6548,641,1900,0.3363,735,1886,67
3-86,images/3-86.jpg,3,86,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3611,733,1886,66
3-87,images/3-87.jpg,3,87,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3611,733,1886,66
3-88,images/3-88.jpg,3,88,,Uncommon,True,1.0,60,60,67,1907,0.6472,645,1899,0.3569,737,1886,66
3-89,images/3-89.jpg,3,89,,Rare,True,1.0,60,60,66,1907,0.6211,647,1900,0.3522,575,1886,66
3-9,images/3-9.jpg,3,9,,Rare,True,1.0,60,60,67,1907,0.6211,647,1900,0.3522,575,1886,67
3-90,images/3-90.jpg,3,90,,Uncommon,True,1.0,60,60,67,1907,0.6472,645,1899,0.3569,737,1886,66
3-91,images/3-91.jpg,3,91,,Legendary,True,11.0,60,60,67,1907,0.9978,650,1900,0.3324,567,1886,67
3-92,images/3-92.jpg,3,92,,Uncommon,True,1.0,60,60,66,1907,0.6472,645,1899,0.3569,737,1886,66
3-93,images/3-93.jpg,3,93,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3611,733,1886,66
3-94,images/3-94.jpg,3,94,,Uncommon,True,1.0,60,60,67,1907,0.6457,645,1899,0.356,737,1886,66
3-95,images/3-95.jpg,3,95,,Common,True,1.0,60,60,66,1907,0.7407,647,1900,0.3612,733,1886,66
3-96,images/3-96.jpg,3,96,,Common,True,1.0,60,60,68,1907,0.7407,647,1900,0.3612,733,1886,67
3-97,images/3-97.jpg,3,97,,Common,True,1.0,61,61,67,1906,0.7375,647,1900,0.3603,733,1886,67
3-98,images/3-98.jpg,3,98,,Uncommon,True,1.0,61,61,67,1907,0.6469,645,1899,0.3556,737,1885,67
3-99,images/3-99.jpg,3,99,,Rare,True,1.0,61,61,67,1907,0.6197,647,1900,0.3519,576,1886,67
4-1,images/4-1.jpg,4,1,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-10,images/4-10.jpg,4,10,,Super Rare,True,1.0,60,60,65,1907,0.6561,641,1900,0.3367,571,1886,65
4-100,images/4-100.jpg,4,100,,Uncommon,True,1.0,61,61,67,1907,0.6464,645,1899,0.3557,737,1886,67
4-101,images/4-101.jpg,4,101,,Common,True,1.0,60,143,67,1991,0.3376,658,1855,0.2942,564,1850,67
4-102,images/4-102.jpg,4,102,,Rare,True,1.0,60,143,66,1991,0.2785,653,1850,0.3325,564,1859,66
4-103,images/4-103.jpg,4,103,,Uncommon,True,1.0,60,60,68,1907,0.6473,645,1899,0.3569,737,1886,68
4-104,images/4-104.jpg,4,104,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-105,images/4-105.jpg,4,105,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-106,images/4-106.jpg,4,106,,Super Rare,True,1.0,60,60,66,1907,0.6552,641,1900,0.3365,735,1886,66
4-107,images/4-107.jpg,4,107,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-108,images/4-108.jpg,4,108,,Common,True,1.0,60,60,65,1907,0.7425,647,1900,0.3614,733,1886,65
4-109,images/4-109.jpg,4,109,,Uncommon,True,1.0,61,61,66,1906,0.656,648,1899,0.3574,737,1885,66
4-11,images/4-11.jpg,4,11,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-110,images/4-110.jpg,4,110,,Uncommon,True,1.0,60,60,67,1907,0.6473,645,1899,0.3569,737,1886,67
4-111,images/4-111.jpg,4,111,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-112,images/4-112.jpg,4,112,,Uncommon,True,1.0,60,60,66,1907,0.6463,645,1899,0.3564,737,1886,66
4-113,images/4-113.jpg,4,113,,Rare,True,1.0,60,60,67,1907,0.6215,647,1900,0.3523,575,1886,67
4-114,images/4-114.jpg,4,114,,Legendary,True,1.0,60,60,66,1907,0.995,650,1900,0.3363,567,1886,66
4-115,images/4-115.jpg,4,115,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-116,images/4-116.jpg,4,116,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-117,images/4-117.jpg,4,117,,Rare,True,1.0,60,60,65,1907,0.6226,648,1900,0.3531,576,1886,65
4-118,images/4-118.jpg,4,118,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-119,images/4-119.jpg,4,119,,Super Rare,True,1.0,60,60,88,1907,0.6552,641,1900,0.3365,735,1886,68
4-12,images/4-12.jpg,4,12,,Rare,True,1.0,60,60,65,1907,0.6226,648,1900,0.3531,576,1886,65
4-120,images/4-120.jpg,4,120,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,66
4-121,images/4-121.jpg,4,121,,Super Rare,True,1.0,60,60,66,1907,0.6552,641,1900,0.3365,735,1886,66
4-122,images/4-122.jpg,4,122,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-123,images/4-123.jpg,4,123,,Uncommon,True,1.0,60,60,65,1907,0.6476,645,1900,0.3574,737,1886,65
4-124,images/4-124.jpg,4,124,,Rare,True,1.0,60,60,67,1907,0.6215,647,1900,0.3523,575,1886,66
4-125,images/4-125.jpg,4,125,,Legendary,True,1.0,60,60,65,1907,0.9912,650,1900,0.3386,567,1886,65
4-126,images/4-126.jpg,4,126,,Common,True,1.0,60,60,66,1907,0.7425,647,1900,0.3614,733,1886,65
4-127,images/4-127.jpg,4,127,,Rare,True,1.0,60,60,68,1907,0.6215,647,1900,0.3523,575,1886,68
4-128,images/4-128.jpg,4,128,,Uncommon,True,1.0,60,60,67,1907,0.6458,645,1899,0.3561,737,1886,67
4-129,images/4-129.jpg,4,129,,Rare,True,1.0,60,60,66,1907,0.6231,648,1900,0.353,576,1886,66
4-13,images/4-13.jpg,4,13,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-130,images/4-130.jpg,4,130,,Common,True,1.0,60,60,66,1907,0.7407,647,1900,0.3613,733,1886,66
4-131,images/4-131.jpg,4,131,,Rare,True,1.0,61,61,67,1907,0.6213,647,1900,0.3521,575,1886,67
4-132,images/4-132.jpg,4,132,,Uncommon,True,1.0,61,61,67,1907,0.6464,645,1899,0.3557,737,1886,67
4-133,images/4-133.jpg,4,133,,Common,True,1.0,61,61,67,1907,0.7392,647,1900,0.3607,733,1886,67
4-134,images/4-134.jpg,4,134,,Common,True,1.0,61,61,67,1907,0.7399,647,1900,0.3608,733,1886,67
4-135,images/4-135.jpg,4,135,,Rare,True,1.0,60,143,66,1991,0.2114,679,1871,0.3032,579,1876,66
4-136,images/4-136.jpg,4,136,,Common,True,1.0,60,143,66,1991,0.32,671,1855,0.3539,600,1876,66
4-137,images/4-137.jpg,4,137,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
4-138,images/4-138.jpg,4,138,,Super Rare,True,1.0,60,60,66,1907,0.6552,641,1900,0.3365,735,1886,66
4-139,images/4-139.jpg,4,139,,Super Rare,True,1.0,61,61,65,1907,0.6561,641,1900,0.3367,571,1886,65
4-14,images/4-14.jpg,4,14,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-140,images/4-140.jpg,4,140,,Super Rare,True,1.0,60,60,66,1907,0.6552,641,1900,0.3366,735,1886,66
4-141,images/4-141.jpg,4,141,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-142,images/4-142.jpg,4,142,,Rare,True,1.0,60,62,68,1906,0.6208,647,1899,0.3525,575,1886,68
4-143,images/4-143.jpg,4,143,,Common,True,1.0,60,61,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-144,images/4-144.jpg,4,144,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-145,images/4-145.jpg,4,145,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-146,images/4-146.jpg,4,146,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-147,images/4-147.jpg,4,147,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-148,images/4-148.jpg,4,148,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-149,images/4-149.jpg,4,149,,Uncommon,True,1.0,60,60,66,1907,0.6469,645,1899,0.3566,737,1886,66
4-15,images/4-15.jpg,4,15,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-15-P3,images/4-15-P3.jpg,4,15,P3,Special,False,86.0,-1,-1,-1,-1,0.3438,780,1899,0.2956,663,1865,-1
4-150,images/4-150.jpg,4,150,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-151,images/4-151.jpg,4,151,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-152,images/4-152.jpg,4,152,,Rare,True,1.0,60,60,67,1907,0.6215,647,1900,0.3523,575,1886,67
4-153,images/4-153.jpg,4,153,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-154,images/4-154.jpg,4,154,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-155,images/4-155.jpg,4,155,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-156,images/4-156.jpg,4,156,,Legendary,True,1.0,60,60,67,1907,0.9938,650,1900,0.3367,742,1886,67
4-157,images/4-157.jpg,4,157,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-158,images/4-158.jpg,4,158,,Legendary,True,1.0,60,60,66,1907,0.9962,650,1900,0.331,558,1886,66
4-159,images/4-159.jpg,4,159,,Rare,True,1.0,60,60,65,1907,0.6226,648,1900,0.3531,576,1886,65
4-16,images/4-16.jpg,4,16,,Legendary,True,1.0,60,60,65,1907,0.9958,650,1900,0.3282,742,1886,65
4-160,images/4-160.jpg,4,160,,Uncommon,True,1.0,60,60,67,1907,0.6473,645,1899,0.3569,737,1886,66
4-161,images/4-161.jpg,4,161,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,66
4-162,images/4-162.jpg,4,162,,Uncommon,True,1.0,60,60,65,1907,0.646,645,1900,0.3565,737,1886,65
4-163,images/4-163.jpg,4,163,,Common,True,1.0,60,60,66,1907,0.7407,647,1900,0.3613,733,1886,66
4-164,images/4-164.jpg,4,164,,Common,True,1.0,60,60,66,1907,0.7407,647,1900,0.3613,733,1886,66
4-165,images/4-165.jpg,4,165,,Rare,True,1.0,60,60,66,1907,0.6219,647,1900,0.3521,575,1886,66
4-166,images/4-166.jpg,4,166,,Rare,True,1.0,61,61,67,1907,0.6213,647,1900,0.3521,575,1886,67
4-167,images/4-167.jpg,4,167,,Uncommon,True,1.0,61,61,67,1907,0.6464,645,1899,0.3557,737,1886,67
4-168,images/4-168.jpg,4,168,,Common,True,1.0,62,62,68,1906,0.7512,648,1899,0.3591,734,1885,68
4-169,images/4-169.jpg,4,169,,Rare,True,1.0,60,143,67,1991,0.2473,675,1862,0.2916,583,1876,67
4-17,images/4-17.jpg,4,17,,Super Rare,True,1.0,60,60,65,1907,0.6561,641,1900,0.3367,571,1886,65
4-170,images/4-170.jpg,4,170,,Common,True,1.0,60,143,66,1991,0.2984,658,1855,0.2902,584,1850,66
4-171,images/4-171.jpg,4,171,,Uncommon,True,1.0,60,60,66,1907,0.6465,645,1899,0.3565,737,1886,66
4-172,images/4-172.jpg,4,172,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-173,images/4-173.jpg,4,173,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-174,images/4-174.jpg,4,174,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-175,images/4-175.jpg,4,175,,Super Rare,True,1.0,60,61,66,1907,0.6553,641,1900,0.3366,735,1886,66
4-176,images/4-176.jpg,4,176,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-177,images/4-177.jpg,4,177,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-178,images/4-178.jpg,4,178,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-179,images/4-179.jpg,4,179,,Legendary,True,1.0,60,60,66,1907,0.9915,650,1900,0.3377,567,1886,66
4-18,images/4-18.jpg,4,18,,Super Rare,True,1.0,60,60,65,1907,0.6561,641,1900,0.3367,571,1886,65
4-180,images/4-180.jpg,4,180,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-181,images/4-181.jpg,4,181,,Rare,True,1.0,60,60,67,1907,0.6215,647,1900,0.3523,575,1886,66
4-182,images/4-182.jpg,4,182,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-183,images/4-183.jpg,4,183,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-184,images/4-184.jpg,4,184,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-185,images/4-185.jpg,4,185,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,66
4-186,images/4-186.jpg,4,186,,Super Rare,True,1.0,60,60,67,1907,0.6552,641,1900,0.3365,735,1886,67
4-187,images/4-187.jpg,4,187,,Rare,True,1.0,60,60,66,1907,0.6217,647,1900,0.3527,575,1886,66
4-188,images/4-188.jpg,4,188,,Common,True,1.0,60,61,68,1906,0.7503,648,1899,0.3592,734,1886,68
4-189,images/4-189.jpg,4,189,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-19,images/4-19.jpg,4,19,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-190,images/4-190.jpg,4,190,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-191,images/4-191.jpg,4,191,,Legendary,True,1.0,60,60,65,1907,0.9961,650,1900,0.3363,567,1886,65
4-192,images/4-192.jpg,4,192,,Rare,True,1.0,60,60,67,1907,0.6215,647,1900,0.3523,575,1886,67
4-193,images/4-193.jpg,4,193,,Super Rare,True,1.0,60,60,66,1907,0.6552,641,1900,0.3365,735,1886,66
4-194,images/4-194.jpg,4,194,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,66
4-195,images/4-195.jpg,4,195,,Uncommon,True,1.0,60,60,65,1907,0.646,645,1900,0.3565,737,1886,65
4-196,images/4-196.jpg,4,196,,Uncommon,True,1.0,60,60,66,1907,0.6458,645,1899,0.3561,737,1886,66
4-197,images/4-197.jpg,4,197,,Rare,True,1.0,60,60,66,1907,0.6231,648,1900,0.353,576,1886,65
4-198,images/4-198.jpg,4,198,,Uncommon,True,1.0,60,60,68,1907,0.646,645,1900,0.3565,737,1886,68
4-199,images/4-199.jpg,4,199,,Common,True,1.0,60,60,65,1907,0.7425,647,1900,0.3614,733,1886,65
4-2,images/4-2.jpg,4,2,,Rare,True,1.0,60,60,65,1907,0.6226,648,1900,0.3531,576,1886,65
4-20,images/4-20.jpg,4,20,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-200,images/4-200.jpg,4,200,,Common,True,1.0,61,61,67,1907,0.7399,647,1900,0.3608,733,1886,67
4-201,images/4-201.jpg,4,201,,Uncommon,True,1.0,61,61,67,1907,0.6464,645,1899,0.3557,737,1886,67
4-202,images/4-202.jpg,4,202,,Rare,True,1.0,61,61,67,1907,0.6206,647,1900,0.3522,576,1886,67
4-203,images/4-203.jpg,4,203,,Rare,True,1.0,60,143,67,1991,0.2967,653,1850,0.3731,581,1876,66
4-204,images/4-204.jpg,4,204,,Common,True,1.0,60,143,67,1991,0.303,658,1855,0.2015,714,1933,66
4-205,images/4-205.jpg,4,205,,Enchanted,False,41.0,-1,-1,-1,-1,0.554,647,1903,0.3378,738,1890,-1
4-206,images/4-206.jpg,4,206,,Enchanted,True,1.0,117,155,140,1911,0.5496,647,1903,0.3348,562,1889,103
4-207,images/4-207.jpg,4,207,,Enchanted,True,1.0,0,0,0,1911,0.5434,647,1903,0.3469,736,1873,0
4-208,images/4-208.jpg,4,208,,Enchanted,True,26.0,25,0,163,1910,0.5612,647,1903,0.3392,738,1890,100
4-209,images/4-209.jpg,4,209,,Enchanted,False,49.0,-1,-1,-1,-1,0.5677,647,1903,0.3406,562,1889,-1
4-21,images/4-21.jpg,4,21,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-210,images/4-210.jpg,4,210,,Enchanted,True,21.0,125,0,0,1911,0.5754,647,1903,0.341,562,1889,0
4-211,images/4-211.jpg,4,211,,Enchanted,False,123.0,-1,-1,-1,-1,0.5674,647,1903,0.3362,738,1890,-1
4-212,images/4-212.jpg,4,212,,Enchanted,False,23.0,-1,-1,-1,-1,0.5421,647,1903,0.3391,736,1872,-1
4-213,images/4-213.jpg,4,213,,Enchanted,False,6.0,-1,-1,-1,-1,0.546,647,1903,0.3362,739,1890,-1
4-214,images/4-214.jpg,4,214,,Enchanted,True,20.0,0,20,144,1911,0.5585,647,1903,0.3379,738,1890,127
4-215,images/4-215.jpg,4,215,,Enchanted,True,26.0,111,43,220,1910,0.5614,647,1903,0.3396,736,1872,125
4-216,images/4-216.jpg,4,216,,Enchanted,True,18.0,153,142,17,-1,0.3387,672,1932,0.2871,580,1933,0
4-217,images/4-217.jpg,4,217,,Enchanted,False,17.0,-1,-1,-1,-1,0.5536,647,1903,0.3377,562,1889,-1
4-218,images/4-218.jpg,4,218,,Enchanted,False,29.0,-1,-1,-1,-1,0.5461,647,1903,0.3366,736,1872,-1
4-219,images/4-219.jpg,4,219,,Enchanted,False,109.0,-1,-1,-1,-1,0.338,776,1933,0.3072,581,1933,-1
4-22,images/4-22.jpg,4,22,,Uncommon,True,1.0,60,60,68,1907,0.6473,645,1899,0.3568,737,1886,68
4-220,images/4-220.jpg,4,220,,Enchanted,False,38.0,-1,-1,-1,-1,0.5662,647,1903,0.3408,562,1889,-1
4-221,images/4-221.jpg,4,221,,Enchanted,False,89.0,-1,-1,-1,-1,0.5585,647,1903,0.3372,562,1889,-1
4-222,images/4-222.jpg,4,222,,Enchanted,True,8.0,153,142,0,-1,0.3485,669,1932,0.3697,572,1859,0
4-223,images/4-223.jpg,4,223,,Legendary,True,11.0,60,60,68,1907,0.9957,650,1900,0.3338,567,1886,67
4-224,images/4-224.jpg,4,224,,Legendary,True,11.0,59,60,67,1908,0.9934,650,1901,0.3336,567,1886,67
4-225,images/4-225.jpg,4,225,,Rare,True,11.0,60,60,67,1907,0.6183,647,1900,0.352,575,1886,67
4-23,images/4-23.jpg,4,23,,Common,True,1.0,60,61,68,1907,0.7408,647,1900,0.3612,733,1886,67
4-24,images/4-24.jpg,4,24,,Rare,True,1.0,60,60,68,1907,0.6227,648,1900,0.3533,576,1886,66
4-25,images/4-25.jpg,4,25,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-26,images/4-26.jpg,4,26,,Uncommon,True,1.0,60,60,65,1907,0.646,645,1900,0.3565,737,1886,65
4-27,images/4-27.jpg,4,27,,Common,True,1.0,60,60,67,1907,0.7407,647,1900,0.3613,733,1886,67
4-28,images/4-28.jpg,4,28,,Rare,True,1.0,60,60,66,1907,0.6219,647,1900,0.3521,575,1886,66
4-29,images/4-29.jpg,4,29,,Uncommon,True,1.0,60,60,66,1907,0.6458,645,1899,0.3561,737,1886,66
4-3,images/4-3.jpg,4,3,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-30,images/4-30.jpg,4,30,,Uncommon,True,1.0,60,60,65,1907,0.646,645,1900,0.3565,737,1886,65
4-31,images/4-31.jpg,4,31,,Rare,True,1.0,61,61,67,1907,0.6213,647,1900,0.3521,575,1886,67
4-32,images/4-32.jpg,4,32,,Common,True,1.0,61,61,67,1907,0.7399,647,1900,0.3608,733,1886,67
4-33,images/4-33.jpg,4,33,,Common,True,1.0,60,143,67,1991,0.3066,678,1883,0.3113,586,1879,67
4-34,images/4-34.jpg,4,34,,Rare,True,1.0,72,143,66,1991,0.303,677,1883,0.2908,585,1877,66
4-34-P1,images/4-34-P1.jpg,4,34,P1,Special,True,11.0,60,60,67,1907,0.6258,640,1900,0.3353,557,1886,66
4-35,images/4-35.jpg,4,35,,Uncommon,True,1.0,60,60,67,1907,0.6473,645,1899,0.3569,737,1886,66
4-35-P1,images/4-35-P1.jpg,4,35,P1,Special,True,11.0,60,141,66,1989,0.2243,680,1871,0.24,595,1933,66
4-36,images/4-36.jpg,4,36,,Super Rare,True,1.0,60,60,67,1907,0.6553,641,1900,0.3367,735,1886,66
4-36-P1,images/4-36-P1.jpg,4,36,P1,Special,True,11.0,61,61,67,1907,0.6264,640,1899,0.3346,557,1886,67
4-37,images/4-37.jpg,4,37,,Common,True,1.0,61,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
4-37-P1,images/4-37-P1.jpg,4,37,P1,Special,True,11.0,60,60,66,1907,0.6258,640,1900,0.3353,557,1886,66
4-38,images/4-38.jpg,4,38,,Rare,True,1.0,60,60,66,1907,0.6226,648,1900,0.3531,576,1886,65
4-38-P1,images/4-38-P1.jpg,4,38,P1,Special,False,82.0,-1,-1,-1,-1,0.5582,590,1902,0.2868,780,1892,-1
4-39,images/4-39.jpg,4,39,,Super Rare,True,1.0,60,60,66,1907,0.6552,641,1900,0.3365,735,1886,66
4-4,images/4-4.jpg,4,4,,Legendary,True,1.0,60,60,66,1907,0.9954,650,1900,0.336,742,1886,66
4-4-D23,images/4-4-D23.jpg,4,4,D23,Special,False,33.0,-1,-1,-1,-1,0.3565,624,1897,0.3161,779,1884,-1
4-40,images/4-40.jpg,4,40,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-40-P1,images/4-40-P1.jpg,4,40,P1,Special,True,1.0,60,61,68,1906,0.6337,640,1899,0.3381,557,1885,68
4-41,images/4-41.jpg,4,41,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-41-P3,images/4-41-P3.jpg,4,41,P3,Special,True,49.0,67,59,488,1906,0.5228,647,1900,0.3481,577,1886,62
4-42,images/4-42.jpg,4,42,,Rare,True,1.0,60,60,66,1907,0.6226,648,1900,0.3531,576,1886,66
4-43,images/4-43.jpg,4,43,,Uncommon,True,1.0,60,60,66,1907,0.6476,645,1900,0.3574,737,1886,65
4-44,images/4-44.jpg,4,44,,Uncommon,True,1.0,60,60,66,1907,0.6462,645,1899,0.3561,737,1886,66
4-45,images/4-45.jpg,4,45,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-46,images/4-46.jpg,4,46,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-47,images/4-47.jpg,4,47,,Common,True,1.0,60,60,66,1907,0.7425,647,1900,0.3614,733,1886,65
4-48,images/4-48.jpg,4,48,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-49,images/4-49.jpg,4,49,,Common,True,1.0,61,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-5,images/4-5.jpg,4,5,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-50,images/4-50.jpg,4,50,,Uncommon,True,1.0,60,60,67,1907,0.6473,645,1899,0.3569,737,1886,66
4-51,images/4-51.jpg,4,51,,Uncommon,True,1.0,60,60,65,1907,0.6476,645,1900,0.3574,737,1886,65
4-52,images/4-52.jpg,4,52,,Rare,True,1.0,60,60,67,1907,0.6215,647,1900,0.3644,579,1885,66
4-53,images/4-53.jpg,4,53,,Rare,True,1.0,60,60,65,1907,0.6226,648,1900,0.3531,576,1886,65
4-54,images/4-54.jpg,4,54,,Super Rare,True,1.0,60,60,65,1907,0.6561,641,1900,0.3367,571,1886,65
4-55,images/4-55.jpg,4,55,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-56,images/4-56.jpg,4,56,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-57,images/4-57.jpg,4,57,,Uncommon,True,1.0,60,61,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-58,images/4-58.jpg,4,58,,Legendary,True,1.0,60,60,68,1907,0.9957,650,1900,0.3306,567,1885,67
4-59,images/4-59.jpg,4,59,,Legendary,True,1.0,60,60,67,1907,0.9962,650,1900,0.3355,742,1886,66
4-6,images/4-6.jpg,4,6,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-60,images/4-60.jpg,4,60,,Common,True,1.0,60,60,66,1907,0.7407,647,1900,0.3613,733,1886,66
4-61,images/4-61.jpg,4,61,,Rare,True,1.0,60,60,66,1907,0.6231,648,1900,0.353,576,1886,65
4-62,images/4-62.jpg,4,62,,Common,True,1.0,60,60,66,1907,0.7407,647,1900,0.3613,733,1886,66
4-63,images/4-63.jpg,4,63,,Uncommon,True,1.0,60,60,66,1907,0.646,645,1900,0.3565,737,1886,65
4-64,images/4-64.jpg,4,64,,Rare,True,1.0,61,61,67,1907,0.6213,647,1900,0.3521,575,1886,67
4-65,images/4-65.jpg,4,65,,Common,True,1.0,61,61,67,1907,0.7399,647,1900,0.3608,733,1886,67
4-66,images/4-66.jpg,4,66,,Uncommon,True,1.0,61,61,67,1907,0.6464,645,1899,0.3557,737,1886,67
4-67,images/4-67.jpg,4,67,,Common,True,1.0,60,143,66,1991,0.2985,775,1856,0.2359,595,1933,66
4-68,images/4-68.jpg,4,68,,Rare,True,1.0,60,141,66,1989,0.2242,680,1871,0.2361,595,1933,65
4-69,images/4-69.jpg,4,69,,Rare,True,1.0,60,60,66,1907,0.6215,647,1900,0.3523,575,1886,66
4-7,images/4-7.jpg,4,7,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-7-D23,images/4-7-D23.jpg,4,7,D23,Special,True,1.0,60,61,68,1906,0.379,698,1899,0.3258,779,1885,68
4-70,images/4-70.jpg,4,70,,Legendary,True,1.0,60,60,65,1907,0.9968,650,1900,0.3361,742,1886,65
4-71,images/4-71.jpg,4,71,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-72,images/4-72.jpg,4,72,,Common,True,1.0,60,60,67,1907,0.7408,647,1900,0.3612,733,1886,67
4-73,images/4-73.jpg,4,73,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
4-74,images/4-74.jpg,4,74,,Legendary,True,1.0,60,60,67,1907,0.9969,650,1900,0.3341,567,1886,67
4-75,images/4-75.jpg,4,75,,Uncommon,True,1.0,60,60,66,1907,0.6473,645,1899,0.3569,737,1886,66
4-76,images/4-76.jpg,4,76,,Rare,True,1.0,60,60,67,1907,0.6215,647,1900,0.3523,575,1886,67
4-77,images/4-77.jpg,4,77,,Common,True,1.0,60,60,66,1907,0.7408,647,1900,0.3612,733,1886,66
